SA1_7DIGITCODE_2016,cluster
5107722,Semi-Rural
5107723,Semi-Rural
5107724,Semi-Rural
5107725,Semi-Rural
5107726,Semi-Rural
5107727,Semi-Rural
5107728,Semi-Rural
5107729,Semi-Rural
5107730,Leafy Suburbs
5107731,Semi-Rural
5107732,Inner Suburbs
5107735,Semi-Rural
5107736,Semi-Rural
5107801,Semi-Rural
5107802,Semi-Rural
5107803,Semi-Rural
5107804,Semi-Rural
5107805,Semi-Rural
5107806,Semi-Rural
5107807,Semi-Rural
5107808,Semi-Rural
5107809,Semi-Rural
5107810,Semi-Rural
5107811,Semi-Rural
5107812,Semi-Rural
5107813,Semi-Rural
5107814,Semi-Rural
5107815,Semi-Rural
5107816,Semi-Rural
5107817,Semi-Rural
5107818,Semi-Rural
5107819,Semi-Rural
5107820,Semi-Rural
5107821,Semi-Rural
5107822,Leafy Suburbs
5107823,Leafy Suburbs
5107824,Leafy Suburbs
5107825,Semi-Rural
5107826,Migrants
5107827,Semi-Rural
5107828,Semi-Rural
5107829,Semi-Rural
5107830,Semi-Rural
5107831,Country Towns
5107833,Country Towns
5107834,Country Towns
5107835,Semi-Rural
5107901,Semi-Rural
5107902,Semi-Rural
5107903,Leafy Suburbs
5107904,Country Towns
5107905,Semi-Rural
5107906,Leafy Suburbs
5107907,Leafy Suburbs
5107908,Leafy Suburbs
5107909,Semi-Rural
5107910,Semi-Rural
5107911,Leafy Suburbs
5107912,Semi-Rural
5107913,Leafy Suburbs
5107915,Semi-Rural
5107916,Leafy Suburbs
5107917,Semi-Rural
5107918,Leafy Suburbs
5107919,Leafy Suburbs
5107920,Semi-Rural
5107921,Leafy Suburbs
5107922,Semi-Rural
5107923,Leafy Suburbs
5107925,Semi-Rural
5107926,Semi-Rural
5107927,Semi-Rural
5108001,Semi-Rural
5108002,Semi-Rural
5108003,Semi-Rural
5108004,Leafy Suburbs
5108005,Semi-Rural
5108006,Semi-Rural
5108007,Leafy Suburbs
5108008,Leafy Suburbs
5108009,Semi-Rural
5108010,Leafy Suburbs
5108011,Leafy Suburbs
5108012,Semi-Rural
5108013,Leafy Suburbs
5108014,Semi-Rural
5108015,Leafy Suburbs
5108017,Leafy Suburbs
5108018,Semi-Rural
5108019,Leafy Suburbs
5108020,Semi-Rural
5108021,Leafy Suburbs
5108022,Leafy Suburbs
5108023,Semi-Rural
5108101,Leafy Suburbs
5108102,Semi-Rural
5108103,Semi-Rural
5108105,Semi-Rural
5108106,Semi-Rural
5108107,Semi-Rural
5108108,Semi-Rural
5108109,Semi-Rural
5108110,Semi-Rural
5108111,Semi-Rural
5108112,Semi-Rural
5108113,Leafy Suburbs
5108114,Leafy Suburbs
5108115,Semi-Rural
5108117,Semi-Rural
5108118,Semi-Rural
5108119,Semi-Rural
5108120,Semi-Rural
5108121,Semi-Rural
5108122,Semi-Rural
5108123,Semi-Rural
5108124,Leafy Suburbs
5108201,Leafy Suburbs
5108202,Leafy Suburbs
5108203,Leafy Suburbs
5108204,Leafy Suburbs
5108205,Leafy Suburbs
5108206,Leafy Suburbs
5108207,Leafy Suburbs
5108208,Leafy Suburbs
5108209,Country Towns
5108210,Leafy Suburbs
5108211,Leafy Suburbs
5108212,Leafy Suburbs
5108213,Leafy Suburbs
5108214,Semi-Rural
5108215,Leafy Suburbs
5108216,Leafy Suburbs
5108217,Leafy Suburbs
5108218,Leafy Suburbs
5108219,Semi-Rural
5108220,Leafy Suburbs
5108221,Leafy Suburbs
5108222,Leafy Suburbs
5108223,Leafy Suburbs
5108224,Leafy Suburbs
5108225,Leafy Suburbs
5108301,Semi-Rural
5108302,Semi-Rural
5108303,Semi-Rural
5108304,Semi-Rural
5108305,Leafy Suburbs
5108306,Leafy Suburbs
5108307,Semi-Rural
5108308,Leafy Suburbs
5108310,Semi-Rural
5108311,Semi-Rural
5108312,Semi-Rural
5108313,Semi-Rural
5108314,Semi-Rural
5108315,Semi-Rural
5108316,Semi-Rural
5108317,Leafy Suburbs
5108318,Semi-Rural
5108319,Semi-Rural
5108320,Country Towns
5108321,Semi-Rural
5108322,Leafy Suburbs
5108323,Semi-Rural
5108324,Semi-Rural
5108325,Semi-Rural
5108326,Inner Suburbs
5108327,Semi-Rural
5108331,Semi-Rural
5108401,Leafy Suburbs
5108402,Leafy Suburbs
5108403,Semi-Rural
5108404,Inner Suburbs
5108405,Inner Suburbs
5108406,Semi-Rural
5108407,Migrants
5108408,Leafy Suburbs
5108409,Semi-Rural
5108410,Semi-Rural
5108411,Leafy Suburbs
5108412,Inner Suburbs
5108413,Inner Suburbs
5108414,Inner Suburbs
5108415,Semi-Rural
5108416,Leafy Suburbs
5108417,Semi-Rural
5108418,Semi-Rural
5108419,Migrants
5108420,Leafy Suburbs
5108421,Migrants
5108423,Migrants
5108424,Migrants
5108425,Migrants
5108426,Migrants
5108427,Migrants
5108428,Migrants
5108429,Migrants
5108430,Migrants
5108431,Migrants
5108432,Migrants
5108433,Migrants
5108434,Inner Suburbs
5108435,Inner Suburbs
5108436,Inner Suburbs
5108437,Inner Suburbs
5108501,Migrants
5108502,Migrants
5108503,Inner Suburbs
5108504,Inner Suburbs
5108505,Inner Suburbs
5108506,Inner Suburbs
5108507,Inner Suburbs
5108508,Migrants
5108509,Migrants
5108510,Migrants
5108511,Migrants
5108512,Migrants
5108513,Migrants
5108514,Migrants
5108515,Inner Suburbs
5108516,Inner Suburbs
5108517,Inner Suburbs
5108518,Inner Suburbs
5108519,Inner Suburbs
5108520,Inner Suburbs
5108521,Inner Suburbs
5108522,Inner Suburbs
5108523,Country Towns
5108524,Inner Suburbs
5108525,Fringe-Growth
5108526,Inner Suburbs
5108527,Inner Suburbs
5108528,Inner Suburbs
5108529,Inner Suburbs
5108530,Inner Suburbs
5108531,Migrants
5108532,Migrants
5108535,Migrants
5108536,Migrants
5108537,Migrants
5108539,Migrants
5108540,Migrants
5108541,Migrants
5108542,Migrants
5108543,Migrants
5108544,Migrants
5108601,Migrants
5108602,Migrants
5108603,Leafy Suburbs
5108604,Inner Suburbs
5108605,Inner Suburbs
5108606,Inner Suburbs
5108607,Inner Suburbs
5108608,Migrants
5108609,Inner Suburbs
5108610,Leafy Suburbs
5108611,Inner Suburbs
5108612,Migrants
5108613,Leafy Suburbs
5108614,Leafy Suburbs
5108615,Country Towns
5108616,Leafy Suburbs
5108617,Migrants
5108618,Migrants
5108619,Migrants
5108621,Migrants
5108622,Leafy Suburbs
5108623,Leafy Suburbs
5108624,Leafy Suburbs
5108625,Migrants
5108626,Leafy Suburbs
5108627,Leafy Suburbs
5108628,Migrants
5108629,Leafy Suburbs
5108630,Leafy Suburbs
5108631,Inner Suburbs
5108632,Inner Suburbs
5108633,Migrants
5108634,Migrants
5108635,Inner Suburbs
5108636,Migrants
5108637,Migrants
5108638,Migrants
5108639,Migrants
5108640,Migrants
5108641,Inner Suburbs
5108642,Inner Suburbs
5108643,Inner Suburbs
5108644,Migrants
5108645,Inner Suburbs
5108646,Inner Suburbs
5108647,Inner Suburbs
5108648,Migrants
5108649,Migrants
5108650,Migrants
5108651,Migrants
5108652,Leafy Suburbs
5108653,Leafy Suburbs
5108654,Leafy Suburbs
5108655,Migrants
5108656,Migrants
5108657,Migrants
5108659,Leafy Suburbs
5108801,Inner Suburbs
5108802,Inner Suburbs
5108803,Inner Suburbs
5108804,Fringe-Growth
5108805,Fringe-Growth
5108806,Leafy Suburbs
5108807,Leafy Suburbs
5108808,Inner Suburbs
5108809,Fringe-Growth
5108810,Fringe-Growth
5108811,Fringe-Growth
5108812,Fringe-Growth
5108813,Fringe-Growth
5108814,Inner Suburbs
5108815,Leafy Suburbs
5108816,Leafy Suburbs
5108817,Leafy Suburbs
5108818,Inner Suburbs
5108819,Inner Suburbs
5108820,Inner Suburbs
5108821,Inner Suburbs
5108822,Inner Suburbs
5108823,Inner Suburbs
5108824,Inner Suburbs
5108825,Inner Suburbs
5108826,Inner Suburbs
5108827,Inner Suburbs
5108828,Inner Suburbs
5108829,Inner Suburbs
5108830,Inner Suburbs
5108831,Inner Suburbs
5108832,Inner Suburbs
5108833,Leafy Suburbs
5108834,Inner Suburbs
5108835,Leafy Suburbs
5108901,Leafy Suburbs
5108902,Leafy Suburbs
5108903,Leafy Suburbs
5108905,Leafy Suburbs
5108906,Leafy Suburbs
5108907,Leafy Suburbs
5108908,Leafy Suburbs
5108909,Leafy Suburbs
5108910,Country Towns
5108911,Leafy Suburbs
5108912,Leafy Suburbs
5108913,Leafy Suburbs
5108914,Leafy Suburbs
5108915,Leafy Suburbs
5108916,Leafy Suburbs
5108917,Leafy Suburbs
5108918,Leafy Suburbs
5108919,Inner Suburbs
5108920,Leafy Suburbs
5108921,Leafy Suburbs
5108922,Leafy Suburbs
5108923,Leafy Suburbs
5108924,Fringe-Growth
5108925,Leafy Suburbs
5108926,Leafy Suburbs
5108927,Country Towns
5108929,Leafy Suburbs
5108930,Leafy Suburbs
5108931,Leafy Suburbs
5108932,Leafy Suburbs
5108933,Leafy Suburbs
5108934,Leafy Suburbs
5108935,Leafy Suburbs
5108936,Leafy Suburbs
5108938,Leafy Suburbs
5108939,Leafy Suburbs
5108940,Leafy Suburbs
5108941,Leafy Suburbs
5108942,Leafy Suburbs
5108943,Leafy Suburbs
5108944,Leafy Suburbs
5108945,Leafy Suburbs
5108946,Leafy Suburbs
5108947,Leafy Suburbs
5108948,Leafy Suburbs
5108949,Leafy Suburbs
5108950,Leafy Suburbs
5109002,Inner Suburbs
5109003,Migrants
5109004,Inner Suburbs
5109005,Inner Suburbs
5109006,Inner Suburbs
5109007,Inner Suburbs
5109008,Inner Suburbs
5109009,Inner Suburbs
5109010,Migrants
5109011,Inner Suburbs
5109012,Migrants
5109013,Inner Suburbs
5109014,Inner Suburbs
5109016,Inner Suburbs
5109017,Inner Suburbs
5109019,Inner Suburbs
5109020,Inner Suburbs
5109021,Inner Suburbs
5109022,Inner Suburbs
5109023,Inner Suburbs
5109024,Inner Suburbs
5109025,Inner Suburbs
5109027,Inner Suburbs
5109028,Inner Suburbs
5109029,Inner Suburbs
5109030,Inner Suburbs
5109031,Inner Suburbs
5109032,Inner Suburbs
5109033,Inner Suburbs
5109034,Inner Suburbs
5109035,Inner Suburbs
5109036,Inner Suburbs
5109201,Fringe-Growth
5109202,Fringe-Growth
5109203,Fringe-Growth
5109204,Inner Suburbs
5109205,Inner Suburbs
5109206,Fringe-Growth
5109207,Inner Suburbs
5109208,Inner Suburbs
5109209,Inner Suburbs
5109210,Inner City
5109211,Inner City
5109212,Inner Suburbs
5109213,Inner Suburbs
5109214,Inner Suburbs
5109215,Inner Suburbs
5109216,Inner Suburbs
5109217,Leafy Suburbs
5109218,Leafy Suburbs
5109219,Leafy Suburbs
5109220,Inner Suburbs
5109221,Inner Suburbs
5109222,Inner Suburbs
5109223,Inner Suburbs
5109224,Inner Suburbs
5109225,Inner Suburbs
5109226,Inner Suburbs
5109227,Inner Suburbs
5109228,Inner Suburbs
5109229,Inner Suburbs
5109230,Leafy Suburbs
5109231,Inner Suburbs
5109232,Inner Suburbs
5109301,Inner Suburbs
5109302,Inner Suburbs
5109303,Leafy Suburbs
5109304,Inner Suburbs
5109305,Migrants
5109306,Migrants
5109307,Migrants
5109308,Migrants
5109309,Inner Suburbs
5109310,CBD
5109311,Inner Suburbs
5109312,Inner Suburbs
5109313,Inner Suburbs
5109314,Inner Suburbs
5109315,Inner Suburbs
5109316,Migrants
5109317,Leafy Suburbs
5109318,Migrants
5109319,Migrants
5109320,Leafy Suburbs
5109321,Migrants
5109322,Migrants
5109323,Migrants
5109324,Migrants
5109325,Migrants
5109326,Migrants
5109327,Migrants
5109328,Migrants
5109329,Migrants
5109401,Leafy Suburbs
5109402,Inner Suburbs
5109403,Leafy Suburbs
5109404,Leafy Suburbs
5109405,Leafy Suburbs
5109406,Leafy Suburbs
5109407,Country Towns
5109408,Leafy Suburbs
5109409,Leafy Suburbs
5109410,Leafy Suburbs
5109411,Leafy Suburbs
5109412,Leafy Suburbs
5109413,Leafy Suburbs
5109414,Leafy Suburbs
5109415,Leafy Suburbs
5109417,Country Towns
5109418,Leafy Suburbs
5109419,Inner Suburbs
5109501,Inner Suburbs
5109502,Inner Suburbs
5109503,Inner Suburbs
5109504,Inner Suburbs
5109505,Inner Suburbs
5109506,Inner Suburbs
5109507,Inner Suburbs
5109508,Inner Suburbs
5109509,Inner Suburbs
5109510,Inner Suburbs
5109511,Inner Suburbs
5109512,Inner Suburbs
5109513,Inner Suburbs
5109514,Inner Suburbs
5109515,Inner Suburbs
5109516,Inner Suburbs
5109517,Inner Suburbs
5109518,Inner Suburbs
5109519,Inner Suburbs
5109520,Inner Suburbs
5109521,Leafy Suburbs
5109522,Inner Suburbs
5109523,Inner Suburbs
5109524,Inner Suburbs
5109525,Inner Suburbs
5109526,Leafy Suburbs
5109527,Inner Suburbs
5109528,Inner Suburbs
5109601,Inner Suburbs
5109602,Country Towns
5109603,Leafy Suburbs
5109604,Leafy Suburbs
5109605,Leafy Suburbs
5109606,Leafy Suburbs
5109607,Migrants
5109608,Inner City
5109609,Leafy Suburbs
5109610,Leafy Suburbs
5109611,Leafy Suburbs
5109612,Leafy Suburbs
5109613,Leafy Suburbs
5109614,Leafy Suburbs
5109615,Leafy Suburbs
5109616,Leafy Suburbs
5109617,Leafy Suburbs
5109618,Leafy Suburbs
5109619,Leafy Suburbs
5109620,Leafy Suburbs
5109621,Leafy Suburbs
5109622,Fringe-Growth
5109623,Leafy Suburbs
5109624,Leafy Suburbs
5109625,Leafy Suburbs
5109626,Leafy Suburbs
5109628,Leafy Suburbs
5109629,Leafy Suburbs
5109630,Leafy Suburbs
5109631,Leafy Suburbs
5109701,Inner Suburbs
5109702,Leafy Suburbs
5109703,Inner Suburbs
5109704,Inner Suburbs
5109705,Inner Suburbs
5109706,Leafy Suburbs
5109707,Inner Suburbs
5109708,Inner Suburbs
5109709,Inner Suburbs
5109710,Inner City
5109711,Inner Suburbs
5109712,Inner Suburbs
5109713,Inner Suburbs
5109714,Inner Suburbs
5109715,Leafy Suburbs
5109716,Inner Suburbs
5109717,Inner Suburbs
5109718,Inner Suburbs
5109719,Inner Suburbs
5109720,Inner Suburbs
5109721,Inner Suburbs
5109722,Inner Suburbs
5109723,Inner Suburbs
5109724,Inner Suburbs
5109725,Leafy Suburbs
5109726,Country Towns
5109727,Leafy Suburbs
5109728,Country Towns
5109729,Leafy Suburbs
5109730,Leafy Suburbs
5109731,Leafy Suburbs
5109732,Leafy Suburbs
5109733,Leafy Suburbs
5109801,Semi-Rural
5109802,Migrants
5109803,Leafy Suburbs
5109804,Semi-Rural
5109805,Semi-Rural
5109806,Migrants
5109807,Migrants
5109808,Migrants
5109809,Migrants
5109810,Migrants
5109811,Migrants
5109812,Migrants
5109813,Migrants
5109814,Migrants
5109815,Migrants
5109816,Migrants
5109817,Migrants
5109819,Migrants
5109820,Migrants
5109821,Migrants
5109822,Migrants
5109823,Migrants
5109824,Migrants
5109825,Semi-Rural
5109826,Migrants
5109827,Migrants
5109828,Semi-Rural
5109829,Migrants
5109901,Country Towns
5109902,Semi-Rural
5109903,Country Towns
5109904,Semi-Rural
5109905,Fringe-Growth
5109906,Semi-Rural
5109907,Semi-Rural
5109910,Semi-Rural
5109911,Semi-Rural
5109913,Semi-Rural
5109914,Fringe-Growth
5109915,Fringe-Growth
5109916,Fringe-Growth
5109917,Fringe-Growth
5109918,Fringe-Growth
5109919,Semi-Rural
5109920,Semi-Rural
5109921,Semi-Rural
5109922,Fringe-Growth
5109923,Semi-Rural
5109925,Fringe-Growth
5109927,Fringe-Growth
5109929,Semi-Rural
5109930,Semi-Rural
5109931,Semi-Rural
5109932,Semi-Rural
5109933,Semi-Rural
5109934,Country Towns
5109936,Semi-Rural
5109937,Inner Suburbs
5109938,Fringe-Growth
5109939,Fringe-Growth
5109940,Fringe-Growth
5109941,Fringe-Growth
5109942,Fringe-Growth
5109943,Fringe-Growth
5109944,Fringe-Growth
5109945,Semi-Rural
5109946,Fringe-Growth
5109947,Fringe-Growth
5109948,Fringe-Growth
5109949,Fringe-Growth
5109950,Fringe-Growth
5109951,Fringe-Growth
5109952,Semi-Rural
5109953,Semi-Rural
5110001,Semi-Rural
5110002,Semi-Rural
5110003,Fringe-Growth
5110005,Semi-Rural
5110006,Semi-Rural
5110008,Semi-Rural
5110009,Semi-Rural
5110010,Semi-Rural
5110011,Fringe-Growth
5110013,Semi-Rural
5110014,Semi-Rural
5110015,Semi-Rural
5110016,Semi-Rural
5110017,Semi-Rural
5110018,Semi-Rural
5110019,Semi-Rural
5110020,Semi-Rural
5110022,Fringe-Growth
5110023,Fringe-Growth
5110024,Fringe-Growth
5110025,Fringe-Growth
5110026,Semi-Rural
5110027,Fringe-Growth
5110028,Fringe-Growth
5110029,Semi-Rural
5110101,Semi-Rural
5110102,Semi-Rural
5110103,Fringe-Growth
5110104,Semi-Rural
5110105,Semi-Rural
5110108,Fringe-Growth
5110109,Semi-Rural
5110110,Fringe-Growth
5110111,Fringe-Growth
5110115,Semi-Rural
5110116,Semi-Rural
5110117,Semi-Rural
5110118,Inner Suburbs
5110119,Semi-Rural
5110120,Semi-Rural
5110121,Fringe-Growth
5110122,Semi-Rural
5110123,Fringe-Growth
5110124,Semi-Rural
5110125,Semi-Rural
5110126,Fringe-Growth
5110127,Inner Suburbs
5110128,Fringe-Growth
5110129,Fringe-Growth
5110130,Fringe-Growth
5110131,Inner City
5110132,Inner Suburbs
5110133,Fringe-Growth
5110134,Fringe-Growth
5110135,Fringe-Growth
5110136,Fringe-Growth
5110201,Semi-Rural
5110202,Migrants
5110203,Migrants
5110204,Migrants
5110205,Migrants
5110206,Migrants
5110207,Migrants
5110208,Migrants
5110209,Migrants
5110210,Country Towns
5110211,Migrants
5110212,Migrants
5110213,Migrants
5110214,Migrants
5110215,Country Towns
5110216,Migrants
5110217,Migrants
5110218,Migrants
5110219,Migrants
5110220,Migrants
5110221,Migrants
5110222,Migrants
5110303,Country Towns
5110306,Semi-Rural
5110307,Semi-Rural
5110308,Leafy Suburbs
5110309,Leafy Suburbs
5110310,Semi-Rural
5110311,Semi-Rural
5110312,Semi-Rural
5110313,Semi-Rural
5110314,Leafy Suburbs
5110315,Semi-Rural
5110316,Semi-Rural
5110317,CBD
5110318,Migrants
5110319,Semi-Rural
5110320,Semi-Rural
5110321,Leafy Suburbs
5110322,Leafy Suburbs
5110323,Country Towns
5110324,Leafy Suburbs
5110326,Migrants
5110328,Semi-Rural
5110329,Migrants
5110334,Migrants
5110335,Leafy Suburbs
5110337,Fringe-Growth
5110338,Fringe-Growth
5110339,Leafy Suburbs
5110340,Semi-Rural
5110341,Migrants
5110342,Leafy Suburbs
5110343,Fringe-Growth
5110344,Fringe-Growth
5110345,Migrants
5110346,Fringe-Growth
5110347,Fringe-Growth
5110348,Migrants
5110349,Migrants
5110350,Leafy Suburbs
5110351,Migrants
5110352,Fringe-Growth
5110353,Fringe-Growth
5110354,Migrants
5110356,Fringe-Growth
5110357,Fringe-Growth
5110358,Fringe-Growth
5110359,Leafy Suburbs
5110360,Inner Suburbs
5110361,Migrants
5110362,Fringe-Growth
5110363,Migrants
5110364,Fringe-Growth
5110365,Fringe-Growth
5110366,Leafy Suburbs
5110402,Migrants
5110403,Migrants
5110404,Migrants
5110405,Migrants
5110406,Migrants
5110407,Migrants
5110408,Migrants
5110409,Migrants
5110410,Migrants
5110411,Migrants
5110412,Migrants
5110413,Migrants
5110414,Migrants
5110415,Migrants
5110416,Migrants
5110417,Migrants
5110418,Migrants
5110419,Migrants
5110420,Migrants
5110421,Migrants
5110422,Migrants
5110423,Semi-Rural
5110424,Migrants
5110425,Migrants
5110426,Migrants
5110501,Semi-Rural
5110502,Semi-Rural
5110503,Semi-Rural
5110504,Semi-Rural
5110505,Semi-Rural
5110506,Semi-Rural
5110507,Semi-Rural
5110508,Semi-Rural
5110509,Semi-Rural
5110510,Semi-Rural
5110512,Semi-Rural
5110513,Semi-Rural
5110514,Semi-Rural
5110515,Semi-Rural
5110517,Leafy Suburbs
5110518,Leafy Suburbs
5110519,Semi-Rural
5110520,Semi-Rural
5110522,Semi-Rural
5110523,Semi-Rural
5110524,Semi-Rural
5110526,Leafy Suburbs
5110528,Fringe-Growth
5110530,Semi-Rural
5110531,Fringe-Growth
5110533,Fringe-Growth
5110534,Fringe-Growth
5110536,Fringe-Growth
5110537,Fringe-Growth
5110538,Semi-Rural
5110539,Semi-Rural
5110540,Fringe-Growth
5110541,Semi-Rural
5110542,Fringe-Growth
5110544,Leafy Suburbs
5110545,Semi-Rural
5110546,Semi-Rural
5110547,Fringe-Growth
5110548,Semi-Rural
5110549,Semi-Rural
5110550,Leafy Suburbs
5110551,Semi-Rural
5110552,Semi-Rural
5110553,Leafy Suburbs
5110601,Fringe-Growth
5110701,Fringe-Growth
5110703,Rural
5110704,Semi-Rural
5110705,Semi-Rural
5110706,Semi-Rural
5110707,Semi-Rural
5110708,Semi-Rural
5110709,Country Towns
5110710,Semi-Rural
5110711,Fringe-Growth
5110712,Semi-Rural
5110713,Semi-Rural
5110714,Semi-Rural
5110719,Semi-Rural
5110720,Country Towns
5110721,Fringe-Growth
5110722,Semi-Rural
5110723,Fringe-Growth
5110724,Semi-Rural
5110726,Semi-Rural
5110727,Fringe-Growth
5110728,Semi-Rural
5110729,Semi-Rural
5110730,Semi-Rural
5110731,Fringe-Growth
5110732,Semi-Rural
5110733,Fringe-Growth
5110734,Semi-Rural
5110735,Semi-Rural
5110736,Fringe-Growth
5110737,Fringe-Growth
5110801,Semi-Rural
5110802,Semi-Rural
5110806,Semi-Rural
5110807,Semi-Rural
5110808,Semi-Rural
5110810,Semi-Rural
5110811,Semi-Rural
5110812,Fringe-Growth
5110813,Semi-Rural
5110814,Fringe-Growth
5110816,Semi-Rural
5110817,Semi-Rural
5110818,Country Towns
5110819,Semi-Rural
5110820,Fringe-Growth
5110821,Country Towns
5110822,Semi-Rural
5110823,Semi-Rural
5110824,Rural
5110825,Rural
5110826,Semi-Rural
5110828,Semi-Rural
5110829,Semi-Rural
5110830,Country Towns
5110831,Country Towns
5110832,Country Towns
5110833,Semi-Rural
5110834,Semi-Rural
5110835,Rural
5110837,Semi-Rural
5110838,Semi-Rural
5110839,Rural
5110840,Semi-Rural
5110841,Semi-Rural
5110842,Semi-Rural
5110843,Country Towns
5110844,Fringe-Growth
5110845,Semi-Rural
5110846,Semi-Rural
5110847,Semi-Rural
5110848,Semi-Rural
5110849,Fringe-Growth
5110850,Fringe-Growth
5110851,Leafy Suburbs
5110852,Semi-Rural
5110853,Fringe-Growth
5110854,Rural
5110855,Fringe-Growth
5110856,Fringe-Growth
5110857,Semi-Rural
5110858,Semi-Rural
5110859,Inner Suburbs
5110860,Fringe-Growth
5110861,Semi-Rural
5110862,Country Towns
5110863,Semi-Rural
5111001,Country Towns
5111002,Semi-Rural
5111003,Country Towns
5111004,Semi-Rural
5111006,Semi-Rural
5111007,Rural
5111009,Country Towns
5111010,Semi-Rural
5111011,Country Towns
5111013,Semi-Rural
5111015,Country Towns
5111016,Country Towns
5111018,Country Towns
5111019,Country Towns
5111020,Country Towns
