sa1_7digitcode_2016,cluster
1107817,Country Towns
1107818,
1107819,Country Towns
1107820,1107820
1107821,
1107822,
1107823,
1107824,1107824
1107825,Country Towns
1107826,
1107827,Fringe-Growth
1107828,1107828
1107829,Country Towns
1107830,Country Towns
1107831,
1107833,
1107834,
1107835,
1107836,1107836
1107837,Country Towns
1107838,Country Towns
1107839,Country Towns
1107840,1107840
1107841,
1107842,
1107843,
1107844,1107844
1107845,
1107901,Country Towns
1107902,Country Towns
1107903,Country Towns
1107904,1107904
1107905,Country Towns
1107906,Country Towns
1107907,
1107908,1107908
1107909,Country Towns
1107910,Country Towns
1107911,
1107912,1107912
1107913,
1107914,
1107915,
1107916,1107916
1107917,Country Towns
1107918,
1107919,Country Towns
1107920,1107920
1107921,Country Towns
1107922,
1107923,Country Towns
1107924,1107924
1107925,
1107926,
1107927,
1107928,1107928
1107929,
1107930,
1107931,
1107932,1107932
1107933,Country Towns
1107934,Country Towns
1107935,
1107936,1107936
1108001,Country Towns
1108002,Country Towns
1108003,Country Towns
1108004,1108004
1108005,Country Towns
1108006,Country Towns
1108007,Country Towns
1108008,1108008
1108009,Country Towns
1108010,Country Towns
1108011,Country Towns
1108012,1108012
1108013,Country Towns
1108014,Country Towns
1108015,Country Towns
1108016,1108016
1108017,Country Towns
1108018,Country Towns
1108019,Country Towns
1108020,1108020
1108021,Country Towns
1108022,Country Towns
1108023,Country Towns
1108024,1108024
1108025,Country Towns
1108027,Country Towns
1108028,1108028
1108029,Country Towns
1108030,Country Towns
1108031,Country Towns
1108032,1108032
1108033,Country Towns
1108034,Country Towns
1108036,1108036
1108037,Country Towns
1108038,Country Towns
1108039,Country Towns
1108040,1108040
1108041,Country Towns
1108042,Country Towns
1108043,Country Towns
1108044,1108044
1108046,Country Towns
1108047,Country Towns
1108048,1108048
1108049,Country Towns
1108050,Country Towns
1108052,1108052
1108053,Country Towns
1108054,Country Towns
1108055,Country Towns
1108101,Country Towns
1108102,Country Towns
1108103,Country Towns
1108104,1108104
1108105,Country Towns
1108106,Country Towns
1108107,Country Towns
1108108,1108108
1108109,Country Towns
1108110,Country Towns
1108112,1108112
1108113,Country Towns
1108114,Country Towns
1108115,
1108116,1108116
1108117,
1108118,
1108119,Country Towns
1108120,1108120
1108121,Country Towns
1108122,Country Towns
1108123,Country Towns
1108124,1108124
1108125,
1108126,Country Towns
1108127,Country Towns
1108128,1108128
1108129,Country Towns
1108130,Country Towns
1108131,Country Towns
1108132,1108132
1108133,Country Towns
1108134,Country Towns
1108135,Country Towns
1108136,1108136
1108137,Country Towns
1108138,Country Towns
1108139,Country Towns
1108140,1108140
1108141,
1108143,Country Towns
1108144,1108144
1108145,Country Towns
1108146,Country Towns
1108147,Country Towns
1108148,1108148
1108149,Country Towns
1108150,Country Towns
1108151,
1108152,1108152
1108201,Remote
1108202,Country Towns
1108203,Country Towns
1108204,1108204
1108205,Country Towns
1108206,Country Towns
1108207,
1108208,1108208
1108209,Country Towns
1108211,Country Towns
1108212,1108212
1108213,Country Towns
1108214,Country Towns
1108215,Country Towns
1108216,1108216
1108217,Country Towns
1108218,Country Towns
1108219,Country Towns
1108220,1108220
1108221,Country Towns
1108222,Country Towns
1108223,Country Towns
1108224,1108224
1108225,Country Towns
1108226,Country Towns
1108227,Country Towns
1108228,1108228
1108229,Country Towns
1108230,Country Towns
1108231,Country Towns
1108232,1108232
1108233,Country Towns
1108234,Country Towns
1108235,Country Towns
1108237,Country Towns
1108238,Country Towns
1108239,
1108240,1108240
1108241,Country Towns
1108242,Country Towns
1108243,Country Towns
1108244,1108244
1108245,
1108301,
1108302,
1108303,Country Towns
1108304,1108304
1108305,Country Towns
1108306,Country Towns
1108307,Country Towns
1108308,1108308
1108309,
1108310,Country Towns
1108311,Country Towns
1108312,1108312
1108313,Country Towns
1108314,Country Towns
1108315,Country Towns
1108316,1108316
1108317,
1108401,
1108403,
1108404,1108404
1108405,Country Towns
1108406,Country Towns
1108407,Country Towns
1108408,1108408
1108409,Country Towns
1108410,Country Towns
1108411,Country Towns
1108412,1108412
1108413,Country Towns
1108414,Country Towns
1108415,
1108416,1108416
1108417,
1108418,Country Towns
1108419,Country Towns
1108420,1108420
1108421,Country Towns
1108422,Country Towns
1108423,Country Towns
1108424,1108424
1108425,
1108426,Country Towns
1108427,Country Towns
1108428,1108428
1108429,Country Towns
1108430,
1108431,Country Towns
1108432,1108432
1108433,Country Towns
1108434,
1108435,
1108436,1108436
1108438,Country Towns
1108439,Fringe-Growth
1108440,1108440
1108441,Country Towns
1108442,Country Towns
1108443,Country Towns
1108444,1108444
1108445,Inner Suburbs
1108446,Country Towns
1108502,Country Towns
1108503,Fringe-Growth
1108504,1108504
1108505,
1108506,Country Towns
1108507,Country Towns
1108508,1108508
1108509,Country Towns
1108510,
1108511,Country Towns
1108512,1108512
1108513,
1108514,Country Towns
1108515,Country Towns
1108516,1108516
1108517,Country Towns
1108518,Country Towns
1108519,Fringe-Growth
1108520,1108520
1108521,Inner Suburbs
1108522,Country Towns
1108523,Country Towns
1108524,1108524
1108525,
1108526,Country Towns
1108527,
1108528,1108528
1108529,Country Towns
1108530,Country Towns
1108531,Country Towns
1108601,Country Towns
1108602,
1108603,
1108604,1108604
1108605,
1108606,
1108607,
1108608,1108608
1108609,
1108610,
1108611,
1108612,1108612
1108613,
1108701,Country Towns
1108702,Country Towns
1108703,Country Towns
1108704,1108704
1108705,Country Towns
1108706,Country Towns
1108707,Country Towns
1108708,1108708
1108709,Country Towns
1108710,Country Towns
1108711,Country Towns
1108712,1108712
1108713,Country Towns
1108802,
1108803,Country Towns
1108804,1108804
1108805,
1108806,
1108808,1108808
1108809,Inner Suburbs
1108810,Country Towns
1108811,Fringe-Growth
1108812,1108812
1108813,
1108814,
1108815,
1108816,1108816
1108817,
1108818,
1108819,
1108820,1108820
1108901,Country Towns
1108902,Country Towns
1108903,Country Towns
1108904,1108904
1108905,
1108906,Country Towns
1108907,Country Towns
1108908,1108908
1108909,Country Towns
1108910,Country Towns
1108911,Country Towns
1108912,1108912
1108913,Country Towns
1108914,Country Towns
1108915,Country Towns
1108916,1108916
1108917,Country Towns
1108918,Country Towns
1108919,Country Towns
1108920,1108920
1108921,
1108922,
1108923,Country Towns
1108924,1108924
1108925,Country Towns
1108926,Country Towns
1108928,1108928
1108929,Country Towns
1108930,Country Towns
1108931,Country Towns
1108932,1108932
1108933,
1108934,
1108935,Country Towns
1108936,1108936
1108937,Country Towns
1108938,Country Towns
1108939,Country Towns
1108940,1108940
1108941,Country Towns
1108942,Remote
1108943,Country Towns
1108944,1108944
1108945,Country Towns
1108946,Country Towns
1108947,
1108948,1108948
1108949,
1108950,Country Towns
1108951,
1108952,1108952
1108954,
1108955,Country Towns
1108956,1108956
1109001,Country Towns
1109003,
1109004,1109004
1109005,
1109006,Country Towns
1109007,Country Towns
1109008,1109008
1109009,
1109010,Country Towns
1109011,Country Towns
1109012,1109012
1109013,Country Towns
1109014,Country Towns
1109015,Country Towns
1109101,Country Towns
1109102,Country Towns
1109103,Migrants
1109105,Country Towns
1109106,
1109107,
1109108,1109108
1109109,Country Towns
1109110,Country Towns
1109111,Country Towns
1109113,
1109115,Country Towns
1109116,1109116
1109118,Country Towns
1109121,Country Towns
1109122,Country Towns
1109123,
1109124,1109124
1109125,Country Towns
1109126,Country Towns
1109127,Country Towns
1109128,1109128
1109129,
1109130,Country Towns
1109131,Country Towns
1109132,1109132
1109133,Country Towns
1109134,Country Towns
1109135,Country Towns
1109136,1109136
1109138,Country Towns
1109139,Country Towns
1109140,1109140
1109141,Country Towns
1109201,Country Towns
1109202,Country Towns
1109203,Country Towns
1109204,1109204
1109205,Country Towns
1109207,Country Towns
1109208,1109208
1109209,Country Towns
1109210,Country Towns
1109211,Country Towns
1109212,1109212
1109213,Country Towns
1109301,Remote
1109302,Country Towns
1109303,Country Towns
1109304,1109304
1109305,Country Towns
1109306,Country Towns
1109307,Country Towns
1109308,1109308
1109309,Country Towns
1109310,Country Towns
1109311,Country Towns
1109312,1109312
1109313,Country Towns
1109317,Country Towns
1109401,Country Towns
1109402,Country Towns
1109403,Country Towns
1109404,1109404
1109405,Country Towns
1109406,Country Towns
1109407,Country Towns
1109408,1109408
1109409,Country Towns
1109410,Country Towns
1109411,Country Towns
1109412,1109412
1109413,Country Towns
1109414,Country Towns
1109501,Country Towns
1109502,Country Towns
1109503,Country Towns
1109504,1109504
1109505,Country Towns
1109506,Country Towns
1109507,Country Towns
1109508,1109508
1109509,Country Towns
1109510,Country Towns
1109511,Country Towns
1109512,1109512
1109513,Country Towns
1109514,Country Towns
1109601,Country Towns
1109603,Country Towns
1109604,1109604
1109605,Country Towns
1109606,Remote
1109607,Remote
1109608,1109608
1109610,
1109611,Remote
1109612,1109612
1109613,Country Towns
1109614,Country Towns
1109615,Country Towns
1109616,1109616
1109617,Remote
1109618,Country Towns
1109619,Country Towns
1109620,1109620
1109621,Country Towns
1109622,Country Towns
1109623,Country Towns
1109624,1109624
1109627,Country Towns
1109701,Country Towns
1109702,Country Towns
1109703,Country Towns
1109704,1109704
1109705,Country Towns
1109706,Country Towns
1109707,Country Towns
1109708,1109708
1109709,Country Towns
1109710,
1109711,Country Towns
1109712,1109712
1109713,Country Towns
1109714,Country Towns
1109715,Country Towns
1109716,1109716
1109717,Country Towns
1109718,Country Towns
1109719,Country Towns
1109720,1109720
1109721,Country Towns
1109722,Country Towns
1109723,Country Towns
1109724,1109724
1109725,Country Towns
1109726,Country Towns
1109727,Country Towns
1109728,1109728
1109729,Country Towns
1109730,Country Towns
1109731,Country Towns
1109732,1109732
1109733,Country Towns
1109734,Country Towns
1109735,Country Towns
1109736,1109736
1109737,Country Towns
1109738,Country Towns
1109739,Country Towns
1109740,1109740
1109741,Country Towns
1109742,Country Towns
1109743,Country Towns
1109744,1109744
1109745,Country Towns
1109746,Country Towns
1109747,Country Towns
1109748,1109748
1109749,Country Towns
1109750,Country Towns
1109751,Country Towns
1109752,1109752
1109801,Country Towns
1109802,Country Towns
1109803,Country Towns
1109804,1109804
1109805,Country Towns
1109806,Country Towns
1109807,Country Towns
1109808,1109808
1109809,Remote
1109810,Country Towns
1109811,Remote
1109901,Country Towns
1109902,Country Towns
1109903,Country Towns
1109904,1109904
1109905,Country Towns
1109906,Country Towns
1109907,Country Towns
1109908,1109908
1109909,Country Towns
1109910,Country Towns
1109911,Country Towns
1109912,1109912
1109913,Country Towns
1109914,Country Towns
1109915,Country Towns
1109916,1109916
1109917,Country Towns
1109918,Country Towns
1109919,Country Towns
1109920,1109920
1109921,Country Towns
1109922,Country Towns
1109923,Country Towns
1109924,1109924
1109925,Country Towns
1109926,Country Towns
1109927,Country Towns
1109928,1109928
1109929,Country Towns
1110001,
1110002,Country Towns
1110003,Country Towns
1110004,1110004
1110005,
1110006,
1110007,Country Towns
1110008,1110008
1110009,Country Towns
1110010,Country Towns
1110011,Country Towns
1110012,1110012
1110013,Country Towns
1110014,Country Towns
1110016,1110016
1110017,
1110018,Country Towns
1110019,Country Towns
1110020,1110020
1110021,
1110022,Country Towns
1110023,Country Towns
1110024,1110024
1110025,Country Towns
1110026,
1110027,
1110028,1110028
1110029,Country Towns
1110101,Country Towns
1110102,Country Towns
1110103,Country Towns
1110105,
1110106,Country Towns
1110107,Country Towns
1110108,1110108
1110109,Country Towns
1110110,Country Towns
1110111,Country Towns
1110112,1110112
1110113,Country Towns
1110114,
1110115,Country Towns
1110116,1110116
1110117,Country Towns
1110118,Country Towns
1110119,Country Towns
1110120,1110120
1110121,Country Towns
1110122,Country Towns
1110123,Country Towns
1110124,1110124
1110125,Country Towns
1110126,Country Towns
1110127,Country Towns
1110128,1110128
1110129,Country Towns
1110130,Country Towns
1110132,1110132
1110133,Country Towns
1110134,Country Towns
1110135,Country Towns
1110136,1110136
1110137,Country Towns
1110138,
1110139,
1110140,1110140
1110141,
1110201,Country Towns
1110202,Country Towns
1110203,Country Towns
1110204,1110204
1110205,
1110206,Country Towns
1110208,1110208
1110209,Country Towns
1110210,
1110212,1110212
1110213,Country Towns
1110214,Country Towns
1110215,
1110216,1110216
1110217,
1110219,Country Towns
1110220,1110220
1110222,
1110224,1110224
1110301,
1110302,Country Towns
1110303,Country Towns
1110304,1110304
1110305,
1110306,
1110307,
1110308,1110308
1110309,
1110310,Country Towns
1110311,
1110312,1110312
1110313,
1110314,Country Towns
1110315,
1110316,1110316
1110317,Country Towns
1110318,Country Towns
1110401,Country Towns
1110402,Country Towns
1110403,Country Towns
1110404,1110404
1110405,Country Towns
1110406,Country Towns
1110407,Country Towns
1110408,1110408
1110409,Country Towns
1110410,Country Towns
1110411,Country Towns
1110412,1110412
1110413,Country Towns
1110415,Country Towns
1110416,1110416
1110501,Country Towns
1110502,Country Towns
1110503,Country Towns
1110504,1110504
1110506,Country Towns
1110507,Country Towns
1110508,1110508
1110509,Country Towns
1110510,Country Towns
1110511,Country Towns
1110512,1110512
1110513,Country Towns
1110514,Country Towns
1110515,Country Towns
1110516,1110516
1110517,Country Towns
1110518,Country Towns
1110519,Country Towns
1110520,1110520
1110601,Remote
1110602,Country Towns
1110603,Country Towns
1110604,1110604
1110605,Country Towns
1110606,Country Towns
1110607,Country Towns
1110608,1110608
1110609,Country Towns
1110610,Country Towns
1110611,Country Towns
1110612,1110612
1110613,Country Towns
1110614,Country Towns
1110615,Country Towns
1110616,1110616
1110617,Country Towns
1110618,Country Towns
1110619,Country Towns
1110620,1110620
1110621,Country Towns
1110622,Country Towns
1110623,Country Towns
1110624,1110624
1110701,
1110702,Country Towns
1110703,
1110704,1110704
1110705,
1110706,Country Towns
1110707,
1110708,1110708
1110709,Country Towns
1110710,Country Towns
1110712,1110712
1110713,Country Towns
1110714,
1110715,Fringe-Growth
1110716,1110716
1110717,
1110718,
1110719,
1110720,1110720
1110722,Country Towns
1110723,
1110724,1110724
1110725,
1110726,
1110801,Country Towns
1110803,Fringe-Growth
1110805,
1110806,Country Towns
1110807,Country Towns
1110808,1110808
1110809,Country Towns
1110810,Country Towns
1110811,Country Towns
1110812,1110812
1110813,Country Towns
1110814,Country Towns
1110815,Country Towns
1110816,1110816
1110817,Country Towns
1110818,Country Towns
1110819,Country Towns
1110820,1110820
1110821,Country Towns
1110822,Country Towns
1110823,
1110824,1110824
1110825,Country Towns
1110826,Country Towns
1110827,Country Towns
1110828,1110828
1110829,Country Towns
1110830,Country Towns
1110831,Country Towns
1110832,1110832
1110833,Country Towns
1110834,Country Towns
1110835,Country Towns
1110836,1110836
1110837,Country Towns
1110838,Country Towns
1110839,Country Towns
1110840,1110840
1110841,Country Towns
1110842,
1110843,Country Towns
1110844,1110844
1110845,Country Towns
1110847,Country Towns
1110848,1110848
1110849,Country Towns
1110850,
1110851,Country Towns
1110852,1110852
1110853,Country Towns
1110854,Country Towns
1110855,
1110856,1110856
1110857,Inner Suburbs
1110901,Country Towns
1110902,Country Towns
1110903,Country Towns
1110904,1110904
1110905,
1110906,
1110907,Country Towns
1110908,1110908
1110909,Country Towns
1110910,
1110911,
1110912,1110912
1110913,
1110914,
1110915,
1110916,1110916
1110917,Country Towns
1110918,Country Towns
1110919,Country Towns
1110920,1110920
1110921,Country Towns
1110922,
1110923,Country Towns
1111001,
1111002,Country Towns
1111003,Country Towns
1111004,1111004
1111005,Country Towns
1111006,Country Towns
