sa1_7digitcode_2016,cluster
3151235,Rural
3151236,Rural
3151237,Semi-Rural
3151238,Rural
3151239,Remote
3151302,Semi-Rural
3151303,Country Towns
3151304,Remote
3151305,Country Towns
3151306,Country Towns
3151307,Country Towns
3151308,Semi-Rural
3151309,Country Towns
3151310,Country Towns
3151311,Country Towns
3151312,Semi-Rural
3151314,Semi-Rural
3151315,Country Towns
3151316,Rural
3151317,Country Towns
3151401,Country Towns
3151402,Rural
3151403,Country Towns
3151404,Semi-Rural
3151405,Semi-Rural
3151406,Semi-Rural
3151408,Rural
3151409,Rural
3151410,Rural
3151411,Semi-Rural
3151412,Rural
3151413,Rural
3151414,Rural
3151415,Semi-Rural
3151416,Rural
3151417,Rural
3151418,Rural
3151420,Country Towns
3151421,Rural
3151422,Country Towns
3151423,Country Towns
3151424,Semi-Rural
3151425,Rural
3151426,Semi-Rural
3151427,Semi-Rural
3151428,Rural
3151429,Semi-Rural
3151430,Country Towns
3151431,Country Towns
3151432,Country Towns
3151433,Rural
3151434,Rural
3151435,Rural
3151436,Semi-Rural
3151437,Rural
3151438,Rural
3151439,Rural
3151440,Semi-Rural
3151441,Country Towns
3151442,Rural
3151443,Rural
3151444,Rural
3151445,Rural
3151446,Rural
3151447,Rural
3151448,Rural
3151449,Rural
3151450,Country Towns
3151451,Country Towns
3151452,Rural
3151453,Rural
3151501,Country Towns
3151502,Rural
3151503,Rural
3151504,Country Towns
3151505,Rural
3151506,Rural
3151507,Country Towns
3151508,Rural
3151509,Rural
3151510,Country Towns
3151511,Rural
3151601,Rural
3151602,Semi-Rural
3151603,Rural
3151605,Country Towns
3151606,Semi-Rural
3151607,Semi-Rural
3151608,Semi-Rural
3151609,Semi-Rural
3151610,Country Towns
3151611,Semi-Rural
3151701,Semi-Rural
3151702,Semi-Rural
3151703,Semi-Rural
3151704,Semi-Rural
3151705,Semi-Rural
3151706,Semi-Rural
3151707,Semi-Rural
3151708,Rural
3151709,Country Towns
3151710,Rural
3151711,Rural
3151712,Semi-Rural
3151801,Inner City
3151802,Country Towns
3151803,Remote
3151804,Fringe-Growth
3151805,Rural
3151806,Country Towns
3151807,Semi-Rural
3151808,Country Towns
3151809,Remote
3151810,Country Towns
3151811,Country Towns
3151812,Country Towns
3151814,Country Towns
3151815,Country Towns
3151816,Country Towns
3151817,Country Towns
3151820,Country Towns
3151821,Country Towns
3151822,Country Towns
3151823,Country Towns
3151824,Country Towns
3151825,Country Towns
3151826,Country Towns
3151827,Country Towns
3151828,Country Towns
3151829,Country Towns
3151831,Country Towns
3151832,Country Towns
3151833,Fringe-Growth
3151834,Country Towns
3151902,Country Towns
3151903,Country Towns
3151904,Country Towns
3151905,Country Towns
3151906,Country Towns
3151907,Country Towns
3151908,Country Towns
3151909,Country Towns
3151910,Country Towns
3151911,Country Towns
3151912,Country Towns
3151913,Country Towns
3151914,Country Towns
3151915,Country Towns
3152001,Country Towns
3152002,Country Towns
3152003,Rural
3152004,Country Towns
3152005,Country Towns
3152006,Country Towns
3152007,Country Towns
3152008,Remote
3152009,Remote
3152010,Inner City
3152011,Country Towns
3152012,Remote
3152013,Remote
3152014,Remote
3152015,Country Towns
3152016,Country Towns
3152017,Country Towns
3152018,Country Towns
3152019,Country Towns
3152020,Country Towns
3152021,Remote
3152022,Country Towns
3152023,Country Towns
3152024,Country Towns
3152025,Inner City
3152026,Country Towns
3152027,Country Towns
3152028,Fringe-Growth
3152029,Country Towns
3152030,Country Towns
3152031,Remote
3152033,Country Towns
3152034,Rural
3152035,Country Towns
3152036,Country Towns
3152037,Rural
3152101,Country Towns
3152102,Country Towns
3152103,Country Towns
3152104,Country Towns
3152105,Country Towns
3152106,Remote
3152107,Remote
3152108,Country Towns
3152109,Remote
3152110,Country Towns
3152111,Country Towns
3152112,Country Towns
3152113,Country Towns
3152114,Country Towns
3152115,Country Towns
3152116,Country Towns
3152117,Inner City
3152118,Country Towns
3152119,Rural
3152120,Rural
3152121,Semi-Rural
3152122,Rural
3152123,Semi-Rural
3152124,Country Towns
3152126,Rural
3152127,Country Towns
3152128,Fringe-Growth
3152130,Country Towns
3152131,Semi-Rural
3152132,Country Towns
3152201,Country Towns
3152202,Country Towns
3152203,Country Towns
3152204,Country Towns
3152205,Country Towns
3152206,Rural
3152207,Rural
3152208,Semi-Rural
3152209,Rural
3152210,Country Towns
3152211,Rural
3152212,Fringe-Growth
3152213,Country Towns
3152214,Rural
3152215,Country Towns
3152216,Country Towns
3152217,Country Towns
3152218,Country Towns
3152219,Country Towns
3152220,Rural
3152221,Country Towns
3152222,Country Towns
3152223,Country Towns
3152225,Country Towns
3152226,Country Towns
3152301,Country Towns
3152302,Country Towns
3152303,Country Towns
3152304,Country Towns
3152305,Country Towns
3152307,Rural
3152308,Country Towns
3152309,Rural
3152401,Rural
3152402,Country Towns
3152403,Rural
3152404,Country Towns
3152405,Country Towns
3152406,Country Towns
3152407,Country Towns
3152408,Country Towns
3152409,Remote
3152410,Country Towns
3152411,Country Towns
3152412,Rural
3152413,Rural
3152415,Country Towns
3152416,Country Towns
3152417,Country Towns
3152418,Country Towns
3152419,Country Towns
3152420,Country Towns
3152421,Country Towns
3152422,Country Towns
3152423,Country Towns
3152424,Country Towns
3152425,Country Towns
3152426,Country Towns
3152427,Remote
3152428,Country Towns
3152429,Country Towns
3152430,Country Towns
3152431,Country Towns
3152432,Country Towns
3152433,Country Towns
3152434,Country Towns
3152435,Remote
3152436,Country Towns
3152437,Country Towns
3152439,Semi-Rural
3152441,Country Towns
3152442,Country Towns
3152443,Country Towns
3152444,Country Towns
3152445,Country Towns
3152446,Country Towns
3152447,Country Towns
3152448,Country Towns
3152449,Country Towns
3152450,Remote
3152451,Country Towns
3152452,Rural
3152453,Semi-Rural
3152501,Country Towns
3152502,Country Towns
3152503,Country Towns
3152504,Rural
3152505,Rural
3152506,Rural
3152507,Rural
3152508,Rural
3152509,Rural
3152510,Rural
3152511,Rural
3152512,Rural
3152513,Rural
3152514,Rural
3152516,Rural
3152517,Rural
3152518,Country Towns
3152519,Country Towns
3152520,Country Towns
3152521,Country Towns
3152522,Country Towns
3152601,Rural
3152602,Country Towns
3152603,Rural
3152604,Country Towns
3152605,Country Towns
3152606,Country Towns
3152607,Country Towns
3152608,Country Towns
3152609,Rural
3152610,Rural
3152611,Rural
3152612,Rural
3152613,Semi-Rural
3152701,Country Towns
3152702,Country Towns
3152703,Country Towns
3152704,Country Towns
3152705,Country Towns
3152706,Country Towns
3152707,Country Towns
3152708,Country Towns
3152709,Country Towns
3152710,Country Towns
3152711,Rural
3152712,Country Towns
3152713,Country Towns
3152714,Country Towns
3152715,Country Towns
3152716,Country Towns
3152717,Country Towns
3152718,Country Towns
3152719,Country Towns
3152720,Country Towns
3152721,Rural
3152722,Country Towns
3152724,Country Towns
3152801,Rural
3152802,Rural
3152803,Rural
3152804,Rural
3152805,Rural
3152806,Country Towns
3152807,Country Towns
3152808,Country Towns
3152809,Rural
3152810,Rural
3152811,Rural
3152812,Rural
3152813,Country Towns
3152815,Rural
3152816,Country Towns
3152817,Rural
3152818,Rural
3152819,Rural
3152820,Country Towns
3152821,Rural
3152822,Semi-Rural
3152823,Rural
3152824,Country Towns
3152825,Rural
3152826,Rural
3152827,Semi-Rural
3152828,Rural
3152829,Rural
3152830,Rural
3152831,Rural
3152832,Rural
3152901,Remote
3152902,Country Towns
3152903,Semi-Rural
3152904,Country Towns
3152905,Country Towns
3152906,Semi-Rural
3152907,Country Towns
3152908,Country Towns
3152909,Rural
3152910,Country Towns
3152911,Semi-Rural
3152913,Semi-Rural
3152914,Fringe-Growth
3152915,Country Towns
3152916,Country Towns
3152917,Country Towns
3152918,Country Towns
3152919,Fringe-Growth
3153001,Rural
3153002,Country Towns
3153004,Rural
3153005,Semi-Rural
3153006,Remote
3153007,Country Towns
3153008,Country Towns
3153009,Rural
3153010,Country Towns
3153011,Country Towns
3153012,Country Towns
3153013,Country Towns
3153014,Rural
3153015,Rural
3153016,Rural
3153017,Country Towns
3153018,Fringe-Growth
3153019,Rural
3153101,Fringe-Growth
3153102,Semi-Rural
3153103,Country Towns
3153105,Country Towns
3153106,Fringe-Growth
3153107,Country Towns
3153108,Country Towns
3153109,Semi-Rural
3153110,Semi-Rural
3153111,Semi-Rural
3153112,Semi-Rural
3153113,Semi-Rural
3153114,Semi-Rural
3153115,Semi-Rural
3153116,Semi-Rural
3153117,Country Towns
3153118,Semi-Rural
3153119,Semi-Rural
3153120,Semi-Rural
3153121,Semi-Rural
3153122,Semi-Rural
3153123,Semi-Rural
3153201,Remote
3153302,Fringe-Growth
3153303,Fringe-Growth
3153305,Semi-Rural
3153306,Country Towns
3153307,Semi-Rural
3153308,Fringe-Growth
3153309,Inner Suburbs
3153310,Semi-Rural
3153311,Country Towns
3153312,Semi-Rural
3153313,Country Towns
3153314,Semi-Rural
3153315,Semi-Rural
3153316,Semi-Rural
3153317,Semi-Rural
3153318,Fringe-Growth
3153319,Semi-Rural
3153320,Rural
3153321,Remote
3153322,Fringe-Growth
3153323,Semi-Rural
3153324,Fringe-Growth
3153325,Semi-Rural
3153326,Remote
3153327,Semi-Rural
3153328,Fringe-Growth
3153402,Country Towns
3153403,CBD
3153404,Country Towns
3153405,Country Towns
3153406,Country Towns
3153407,Country Towns
3153408,CBD
3153409,CBD
3153410,Country Towns
3153411,Inner City
3153412,Country Towns
3153413,Fringe-Growth
3153415,Country Towns
3153416,Semi-Rural
3153417,Remote
3153501,Fringe-Growth
3153502,Remote
3153503,Semi-Rural
3153504,Rural
3153505,Rural
3153506,Fringe-Growth
3153507,Rural
3153508,Country Towns
3153509,Rural
3153510,Semi-Rural
3153511,Semi-Rural
3153512,Semi-Rural
3153513,Rural
3153514,Rural
3153515,Semi-Rural
3153516,Semi-Rural
3153517,Semi-Rural
3153518,Fringe-Growth
3153519,Semi-Rural
3153520,Semi-Rural
3153521,Country Towns
3153522,Semi-Rural
3153523,Semi-Rural
3153524,Country Towns
3153525,Semi-Rural
3153526,Semi-Rural
3153527,Rural
3153601,Fringe-Growth
3153602,Semi-Rural
3153603,Country Towns
3153604,Country Towns
3153605,Semi-Rural
3153606,Semi-Rural
3153607,Semi-Rural
3153608,Semi-Rural
3153609,Semi-Rural
3153610,Semi-Rural
3153801,Fringe-Growth
3153802,Fringe-Growth
3153803,Fringe-Growth
3153804,Fringe-Growth
3153805,Country Towns
3153806,Semi-Rural
3153807,Semi-Rural
3153808,Country Towns
3153809,Semi-Rural
3153810,Country Towns
3153811,Fringe-Growth
3153812,Semi-Rural
3153813,Semi-Rural
3153814,Semi-Rural
3153815,Fringe-Growth
3153902,Inner Suburbs
3153903,Fringe-Growth
3153904,Country Towns
3153905,Country Towns
3153906,Country Towns
3153907,Country Towns
3153908,Semi-Rural
3153909,Country Towns
3153910,CBD
3153911,Country Towns
3153912,Country Towns
3153913,Country Towns
3154001,CBD
3154002,CBD
3154003,CBD
3154004,CBD
3154005,CBD
3154006,Inner City
3154007,Country Towns
3154008,Inner City
3154009,CBD
3154010,Country Towns
3154011,Remote
3154012,Inner Suburbs
3154013,CBD
3154014,CBD
3154015,Inner City
3154016,Inner City
3154017,CBD
3154018,CBD
3154019,CBD
3154020,Inner Suburbs
3154021,CBD
3154022,CBD
3154023,Inner Suburbs
3154025,CBD
3154026,CBD
3154027,Inner City
3154028,Inner City
3154029,Semi-Rural
3154031,CBD
3154032,CBD
3154101,CBD
3154102,Inner City
3154103,Inner Suburbs
3154104,Semi-Rural
3154105,Country Towns
3154106,Inner Suburbs
3154107,Inner City
3154108,Inner City
3154109,CBD
3154110,Leafy Suburbs
3154111,Inner Suburbs
3154112,Inner Suburbs
3154113,CBD
3154114,Semi-Rural
3154115,Inner City
3154116,CBD
3154117,CBD
3154118,Inner Suburbs
3154119,Leafy Suburbs
3154120,Inner Suburbs
3154121,Inner Suburbs
3154122,CBD
3154123,Inner City
3154124,Country Towns
3154125,Country Towns
3154126,Semi-Rural
3154127,Remote
3154128,Semi-Rural
3154129,Inner City
3154130,Remote
3154131,CBD
3154132,Inner City
3154133,Fringe-Growth
3154134,Inner City
3154136,Inner City
3154137,Fringe-Growth
3154138,CBD
3154139,CBD
3154201,Inner Suburbs
3154202,Semi-Rural
3154203,CBD
3154204,Inner Suburbs
3154205,Country Towns
3154206,Country Towns
3154207,Semi-Rural
3154208,Rural
3154209,Country Towns
3154210,Semi-Rural
3154211,Semi-Rural
3154212,Semi-Rural
3154213,Country Towns
3154214,Semi-Rural
3154215,Semi-Rural
3154216,Remote
3154217,Country Towns
3154218,Country Towns
3154219,Inner Suburbs
3154220,Leafy Suburbs
3154221,Inner Suburbs
3154222,Rural
3154223,Semi-Rural
3154224,Country Towns
3154225,Inner Suburbs
3154226,Inner Suburbs
3154227,Semi-Rural
3154228,Country Towns
3154229,Inner Suburbs
3154230,Semi-Rural
3154231,Country Towns
3154232,Rural
3154301,Leafy Suburbs
3154302,Inner Suburbs
3154303,Leafy Suburbs
3154304,Semi-Rural
3154305,Inner Suburbs
3154306,Inner Suburbs
3154307,Leafy Suburbs
3154308,Leafy Suburbs
3154309,Leafy Suburbs
3154310,Inner Suburbs
3154311,Semi-Rural
3154401,Fringe-Growth
3154402,Fringe-Growth
3154403,Fringe-Growth
3154404,Fringe-Growth
3154405,Semi-Rural
3154406,Country Towns
3154407,Fringe-Growth
3154408,Semi-Rural
3154409,Fringe-Growth
3154501,Fringe-Growth
3154502,Fringe-Growth
3154503,Semi-Rural
3154504,Semi-Rural
3154505,Semi-Rural
3154506,Semi-Rural
3154507,Country Towns
3154508,Semi-Rural
3154509,Semi-Rural
3154510,Inner City
3154512,Fringe-Growth
3154513,Country Towns
3154514,Semi-Rural
3154515,Fringe-Growth
3154516,Semi-Rural
3154517,Semi-Rural
3154518,Semi-Rural
3154519,Semi-Rural
3154520,Semi-Rural
3154601,Country Towns
3154602,Remote
3154603,Semi-Rural
3154604,Rural
3154605,Semi-Rural
3154606,Semi-Rural
3154607,Rural
3154608,Semi-Rural
3154609,Semi-Rural
3154610,Semi-Rural
3154611,Semi-Rural
3154701,Country Towns
3154702,Semi-Rural
3154703,Semi-Rural
3154704,Semi-Rural
3154705,Leafy Suburbs
3154706,Semi-Rural
3154707,Country Towns
3154708,Semi-Rural
3154709,Semi-Rural
3154710,Semi-Rural
3154711,Country Towns
3154712,Semi-Rural
3154713,Semi-Rural
3154714,Rural
3154715,Semi-Rural
3154716,Semi-Rural
3154717,Semi-Rural
3154718,Rural
3154719,Semi-Rural
3154720,Semi-Rural
3154721,Semi-Rural
3154722,Rural
3154723,Rural
3154801,Semi-Rural
3154802,Remote
3154803,Semi-Rural
3154804,Remote
3154805,Inner Suburbs
3154806,Remote
3154807,Rural
3154808,Semi-Rural
3154809,Rural
3154810,Country Towns
3154811,Semi-Rural
3154812,Semi-Rural
3154813,Semi-Rural
3154814,Remote
3154815,Semi-Rural
3154816,Semi-Rural
3154817,Country Towns
3154818,Country Towns
3154819,Country Towns
3154820,Country Towns
3154821,Country Towns
3154822,Country Towns
3154823,Remote
3154824,Semi-Rural
3154825,Fringe-Growth
3154826,Country Towns
3154827,Semi-Rural
3154828,Semi-Rural
3154829,Country Towns
3154830,Country Towns
3154831,Country Towns
3154832,Semi-Rural
3154833,Country Towns
3154834,Semi-Rural
3154835,Country Towns
3154836,Semi-Rural
3154837,Semi-Rural
3154838,Semi-Rural
3154839,Semi-Rural
3154840,Country Towns
3154841,Rural
3154842,Country Towns
3154843,Country Towns
3154844,Semi-Rural
3154845,Semi-Rural
3154846,Semi-Rural
3154901,Rural
3154902,Rural
3154903,Country Towns
3154904,Semi-Rural
3154905,Semi-Rural
3154906,Semi-Rural
3154907,Semi-Rural
3154908,Semi-Rural
3154909,Semi-Rural
3154910,Country Towns
3154911,Country Towns
3154912,Semi-Rural
3154913,Semi-Rural
3154914,Country Towns
3154915,Semi-Rural
3154916,Rural
3154917,Rural
3154918,Country Towns
3154919,Country Towns
3154920,Semi-Rural
3154921,Semi-Rural
3154922,Country Towns
3154923,Semi-Rural
3154924,Rural
3154925,Country Towns
3154926,Semi-Rural
3154927,Country Towns
3154928,Semi-Rural
3154929,Semi-Rural
3154930,Semi-Rural
3154931,Leafy Suburbs
3154932,Country Towns
3154933,Semi-Rural
3154934,Semi-Rural
3154935,Semi-Rural
3154936,Semi-Rural
3154937,Rural
3154938,Semi-Rural
3154939,Semi-Rural
3154940,Semi-Rural
3154941,Rural
3154942,Country Towns
3154943,Rural
3154944,Leafy Suburbs
3154945,Country Towns
3154946,Semi-Rural
3154947,Semi-Rural
3154948,Rural
3154949,Rural
3154950,Rural
3154951,Semi-Rural
3154952,Country Towns
3154953,Semi-Rural
3154954,Semi-Rural
3154955,Semi-Rural
3154956,Rural
3154957,Rural
3154958,Rural
3154959,Rural
4100101,Inner City
4100102,Inner City
4100103,Inner City
4100104,Inner City
4100105,Inner City
4100106,Inner City
4100107,CBD
4100108,CBD
4100113,CBD
4100114,CBD
4100115,CBD
4100116,CBD
4100117,CBD
4100118,Inner City
4100119,Inner City
4100120,CBD
4100122,Remote
4100130,Inner City
4100133,CBD
4100134,CBD
4100135,CBD
4100136,CBD
4100138,CBD
4100139,CBD
4100140,CBD
4100141,CBD
4100142,CBD
4100143,CBD
4100144,Inner City
4100145,CBD
4100146,CBD
4100147,CBD
4100148,CBD
4100201,Inner City
4100202,Inner City
4100203,Inner City
4100204,Inner City
4100205,Inner Suburbs
4100206,Inner City
4100207,Inner City
4100208,Inner Suburbs
4100209,Inner City
4100210,Inner City
4100211,Inner City
4100212,Inner City
4100214,Inner Suburbs
4100215,Inner Suburbs
4100216,Inner Suburbs
4100218,CBD
4100219,CBD
4100220,Inner Suburbs
4100221,Inner City
4100301,Rural
